------------------------------------------------------------------------
Data File: vy1mag_pri_1hr_1999.txt

Data File Header:

Voyager 1 Interplanetary Magnetic Field, Hourly Average

At the time of experiment proposal, it was expected that the required 
accuracy of the measurements would be 0.1 nT, determined by the combined 
noise of the sensors and the spacecraft field. The spacecraft magnetic 
field at the outboard magnetic field sensor, referred to as the primary 
unit, was expected to be 0.2 nT and highly variable, consistent with 
current estimates. Hence, the dual magnetometer design (Ness et al., 
1971, 1973; Behannon et al. 1977). 

At distances > 40 AU, the heliospheric magnetic fields are generally 
much weaker than 0.4 nT; the average magnetic field strength near 40 AU 
and 85 AU is about 0.15 nT and 0.05 nT, respectively. The use of roll 
calibrations lasting  about 6 hours permits determination of the effective 
zero levels for the two independent magnetic axes that are perpendicular 
to the roll axis (which is nearly parallel to the radius vector to the 
Sun) at intervals of about 3 months. There is no roll calibration for the 
third magnetic axis. Comparison of the two derived magnetic vectors 
from the two magnetometers permits validation of the primary magnetometer 
data with an accuracy of 0.02 to 0.05 nT. A discussion of the 
uncertainties that must be considered when using these data is given in 
the Appendix of Burlaga et al. [1994] and in Appendix A of Burlaga et 
al. [2002].

References:

Behannon, K.W., M.H. Acuna, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
Space Science Reviews, 21 (3), 235-257, 1977.

Burlaga, L.F., Merged interaction regions and large-scale magnetic 
field fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 
99 (A10), 19341-19350, 1994.

Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric 
magnetic field strength and polarity from 1 to 81 AU during the ascending 
phase of solar cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002.

Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res.,
76, 3564, 1971.

Ness et al., 1973

The data fields in six tab-delimited columns are as follows:

   Col 1  The spacecraft number (1 for Voyager 1, 2 for Voyager 2)
   Col 2  The time in decimal year. (90.00000 is day 1 of 1990)
   Col 3  The magnetic field strength,  F1, computed from high-resolution      
          observations.
   Col 4  The elevation angle (degrees) in heliographic coordinates.
   Col 5  The azimuthal angle (degrees) in heliographic coordinates. 
   Col 6  The magnetic field strength, F2, computed from hour averages 
          of the components. The components of B can be computed from F2 
          and the two angles.

Data Set Contact:

Dr. Len Burlaga
Code 612.2
NASA Goddard Space Flight Center
Greenbelt, MD 20771
Tel.: 301-286-5956
Fax: 301-286-1433
E-mail: lburlaga@pop600.gsfc.nasa.gov

------------------------------------------------------------------------ 

SN      DecimalYear     F1Mag   ElevAng AzimAng F2Mag

1	99.00136986	0.031	26.6	72.9	0.031
1	99.00148402	0.036	27.8	79.6	0.035
1	99.00159817	0.033	20.5	69.1	0.032
1	99.00171233	0.03	18.4	77.4	0.029
1	99.00182648	0.031	32.3	72.4	0.031
1	99.00262557	0.03	37.8	63.1	0.03
1	99.00273973	0.024	30.6	66.7	0.023
1	99.00285388	0.025	31.3	69.8	0.023
1	99.00296804	0.03	42	81.3	0.029
1	99.00308219	0.036	43.2	74.7	0.035
1	99.00319635	0.039	42.7	71.5	0.038
1	99.00353881	0.049	46.2	89.3	0.049
1	99.00365297	0.041	46.5	93.3	0.041
1	99.00376712	0.046	37.7	102.6	0.046
1	99.00388128	0.044	32.7	109.5	0.043
1	99.00399543	0.056	30.3	108.3	0.055
1	99.00410959	0.051	38.4	108.5	0.05
1	99.00422374	0.047	53.3	99	0.047
1	99.00479452	0.031	54.5	69.4	0.029
1	99.00490868	0.041	41.5	85.7	0.04
1	99.00502283	0.039	52.4	83.6	0.038
1	99.00513699	0.036	56.2	79.4	0.035
1	99.00525114	0.036	69.7	92.2	0.034
1	99.0053653	0.036	74.8	51.8	0.034
1	99.00547945	0.03	72.2	32.9	0.029
1	99.00559361	0.027	68.2	50.7	0.026
1	99.00570776	0.026	65.1	64	0.025
1	99.00582192	0.018	53.4	90.8	0.017
1	99.00821918	0.033	34	57	0.033
1	99.00833333	0.036	35.7	80.7	0.034
1	99.00844749	0.033	35.9	72.6	0.031
1	99.00856164	0.03	43.6	77.9	0.029
1	99.01027397	0.018	67.7	120.7	0.015
1	99.01038813	0.025	24.5	115.2	0.023
1	99.01050228	0.029	36	122.2	0.028
1	99.01061644	0.02	51.7	100.1	0.018
1	99.01073059	0.023	58.4	89.7	0.021
1	99.01084475	0.025	65.7	119.9	0.024
1	99.01130137	0.018	66.8	101.2	0.016
1	99.01141552	0.017	53.7	87.2	0.015
1	99.01152968	0.014	45.7	87.8	0.011
1	99.01164384	0.013	53.2	124	0.011
1	99.01175799	0.019	59	120.1	0.017
1	99.0119863	0.015	30.6	105.8	0.014
1	99.01210046	0.016	26	113.7	0.015
1	99.01221461	0.024	15.6	111.6	0.023
1	99.01232877	0.024	3.5	116	0.023
1	99.01244292	0.031	5.2	133.5	0.03
1	99.01381279	0.011	45.5	48.8	0.007
1	99.0140411	0.013	-5.3	98	0.01
1	99.01415525	0.02	46.9	93.2	0.018
1	99.01461187	0.024	12.8	85.3	0.023
1	99.01472603	0.011	37.6	123.7	0.006
1	99.01484018	0.014	64.6	137	0.01
1	99.01495434	0.019	30.4	75.5	0.016
1	99.01506849	0.023	48.8	73.3	0.021
1	99.01518265	0.029	60.5	75.2	0.029
1	99.0173516	0.039	54.4	83.7	0.038
1	99.01746575	0.032	48.2	99.4	0.031
1	99.01757991	0.033	47.4	100.5	0.032
1	99.01769406	0.036	43.9	101.4	0.035
1	99.01780822	0.033	51	103.7	0.031
1	99.01792237	0.04	60.6	99.7	0.039
1	99.01940639	0.032	39.8	94.4	0.031
1	99.01952055	0.038	33.7	87.8	0.037
1	99.0196347	0.037	34.6	82.9	0.036
