------------------------------------------------------------------------
Data File: vy1mag_pri_1hr_1993.txt

Data File Header:

Voyager 1 Interplanetary Magnetic Field, Hourly Average

At the time of experiment proposal, it was expected that the required 
accuracy of the measurements would be 0.1 nT, determined by the combined 
noise of the sensors and the spacecraft field. The spacecraft magnetic 
field at the outboard magnetic field sensor, referred to as the primary 
unit, was expected to be 0.2 nT and highly variable, consistent with 
current estimates. Hence, the dual magnetometer design (Ness et al., 
1971, 1973; Behannon et al. 1977). 

At distances > 40 AU, the heliospheric magnetic fields are generally 
much weaker than 0.4 nT; the average magnetic field strength near 40 AU 
and 85 AU is about 0.15 nT and 0.05 nT, respectively. The use of roll 
calibrations lasting  about 6 hours permits determination of the effective 
zero levels for the two independent magnetic axes that are perpendicular 
to the roll axis (which is nearly parallel to the radius vector to the 
Sun) at intervals of about 3 months. There is no roll calibration for the 
third magnetic axis. Comparison of the two derived magnetic vectors 
from the two magnetometers permits validation of the primary magnetometer 
data with an accuracy of 0.02 to 0.05 nT. A discussion of the 
uncertainties that must be considered when using these data is given in 
the Appendix of Burlaga et al. [1994] and in Appendix A of Burlaga et 
al. [2002].

References:

Behannon, K.W., M.H. Acuna, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
Space Science Reviews, 21 (3), 235-257, 1977.

Burlaga, L.F., Merged interaction regions and large-scale magnetic 
field fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 
99 (A10), 19341-19350, 1994.

Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric 
magnetic field strength and polarity from 1 to 81 AU during the ascending 
phase of solar cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002.

Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res.,
76, 3564, 1971.

Ness et al., 1973

The data fields in six tab-delimited columns are as follows:

   Col 1  The spacecraft number (1 for Voyager 1, 2 for Voyager 2)
   Col 2  The time in decimal year. (90.00000 is day 1 of 1990)
   Col 3  The magnetic field strength,  F1, computed from high-resolution      
          observations.
   Col 4  The elevation angle (degrees) in heliographic coordinates.
   Col 5  The azimuthal angle (degrees) in heliographic coordinates. 
   Col 6  The magnetic field strength, F2, computed from hour averages 
          of the components. The components of B can be computed from F2 
          and the two angles.

Data Set Contact:

Dr. Len Burlaga
Code 612.2
NASA Goddard Space Flight Center
Greenbelt, MD 20771
Tel.: 301-286-5956
Fax: 301-286-1433
E-mail: lburlaga@pop600.gsfc.nasa.gov

------------------------------------------------------------------------ 

SN      DecimalYear     F1Mag   ElevAng AzimAng F2Mag

1	93.00182617	999	999	999	999
1	93.00194033	0.075	63	313.4	0.075
1	93.00205448	0.075	66.8	309	0.075
1	93.00216864	0.075	63.9	307.9	0.074
1	93.00228279	0.07	60.6	304.8	0.069
1	93.00239695	0.073	59.8	310.7	0.072
1	93.00296772	0.075	77.9	327	0.074
1	93.00308188	0.042	73.4	328.5	0.041
1	93.00319604	0.045	71.6	338.7	0.044
1	93.00331019	0.074	56.9	316.4	0.073
1	93.00342435	0.067	63.8	321.8	0.066
1	93.0035385	0.081	59.4	323.7	0.08
1	93.00365266	0.061	76.1	347.6	0.06
1	93.00376681	0.039	74	345.6	0.037
1	93.00388097	0.025	69.4	9.6	0.023
1	93.00399512	0.029	69.1	320.2	0.028
1	93.00410928	0.035	67.7	318.1	0.034
1	93.00422343	0.032	69.9	316.3	0.032
1	93.00433759	0.041	65.8	2.2	0.041
1	93.00445174	0.047	60.9	7.1	0.046
1	93.0045659	0.049	52	18.8	0.048
1	93.00570745	0.043	52.4	57.5	0.042
1	93.00582161	0.044	57.5	49.5	0.043
1	93.00593576	0.055	66	339.3	0.053
1	93.00604992	0.068	54.6	310	0.062
1	93.00616407	0.066	-9.4	252.7	0.062
1	93.00627823	0.085	-35.4	229.1	0.084
1	93.00639238	0.086	-34.7	231.7	0.086
1	93.00650654	0.082	-42.7	230.9	0.082
1	93.00662069	0.079	-37.2	240	0.078
1	93.00673485	0.078	-29.8	242.6	0.078
1	93.006849	0.085	-31.2	240	0.084
1	93.00696316	0.088	-27.8	249	0.087
1	93.00707731	0.084	-18.6	251.9	0.084
1	93.00719147	0.08	-18.2	255.3	0.079
1	93.00730562	0.078	-19.5	249.2	0.078
1	93.0078764	0.058	-7.5	245.6	0.057
1	93.00799056	0.052	-17	244.8	0.051
1	93.00810471	0.046	-23.6	238.1	0.045
1	93.00821887	0.055	-22.4	239.5	0.054
1	93.00833302	0.054	-21.6	243.6	0.053
1	93.00844718	0.058	-14.5	237.8	0.057
1	93.00856133	0.072	-21.7	245	0.071
1	93.00867549	0.073	-22.4	250.2	0.073
1	93.00878964	0.079	-19.4	247.8	0.078
1	93.0089038	0.071	-18.1	246.9	0.07
1	93.00901795	0.073	-17.8	242.9	0.073
1	93.00913211	0.078	-20.1	242.1	0.078
1	93.01015951	0.066	-20.4	232.3	0.065
1	93.01027366	0.061	-24.4	230.4	0.06
1	93.01038782	0.063	-21.4	230.4	0.062
1	93.01050197	0.064	-17.6	232.6	0.063
1	93.01061613	0.068	-21	232.2	0.067
1	93.01152937	0.025	21.8	249.2	0.024
1	93.01164352	0.02	37.7	273.3	0.018
1	93.01175768	0.029	23.3	258.5	0.028
