------------------------------------------------------------------------
Data File: vy2mag_pri_1hr_2004.txt

Data File Header:

Voyager 2 Interplanetary Magnetic Field, Hourly Average

At the time of experiment proposal, it was expected that the required 
accuracy of the measurements would be 0.1 nT, determined by the combined 
noise of the sensors and the spacecraft field. The spacecraft magnetic 
field at the outboard magnetic field sensor, referred to as the primary 
unit, was expected to be 0.2 nT and highly variable, consistent with 
current estimates. Hence, the dual magnetometer design (Ness et al., 
1971, 1973; Behannon et al. 1977). 

At distances > 40 AU, the heliospheric magnetic fields are generally 
much weaker than 0.4 nT; the average magnetic field strength near 40 AU 
and 85 AU is about 0.15 nT and 0.05 nT, respectively. The use of roll 
calibrations lasting  about 6 hours permits determination of the effective 
zero levels for the two independent magnetic axes that are perpendicular 
to the roll axis (which is nearly parallel to the radius vector to the 
Sun) at intervals of about 3 months. There is no roll calibration for the 
third magnetic axis. Comparison of the two derived magnetic vectors 
from the two magnetometers permits validation of the primary magnetometer 
data with an accuracy of 0.02 to 0.05 nT. A discussion of the 
uncertainties that must be considered when using these data is given in 
the Appendix of Burlaga et al. [1994] and in Appendix A of Burlaga et 
al. [2002].

References:

Behannon, K.W., M.H. Acuna, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
Space Science Reviews, 21 (3), 235-257, 1977.

Burlaga, L.F., Merged interaction regions and large-scale magnetic 
field fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 
99 (A10), 19341-19350, 1994.

Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric 
magnetic field strength and polarity from 1 to 81 AU during the ascending 
phase of solar cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002.

Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res.,
76, 3564, 1971.

Ness et al., 1973

The data fields in six tab-delimited columns are as follows:

   Col 1  The spacecraft number (1 for Voyager 1, 2 for Voyager 2)
   Col 2  The time in decimal year. (90.00000 is day 1 of 1990)
   Col 3  The magnetic field strength,  F1, computed from high-resolution      
          observations.
   Col 4  The elevation angle (degrees) in heliographic coordinates.
   Col 5  The azimuthal angle (degrees) in heliographic coordinates. 
   Col 6  The magnetic field strength, F2, computed from hour averages 
          of the components. The components of B can be computed from F2 
          and the two angles.

Data Set Contact:

Dr. Len Burlaga
Code 612.2
NASA Goddard Space Flight Center
Greenbelt, MD 20771
Tel.: 301-286-5956
Fax: 301-286-1433
E-mail: lburlaga@pop600.gsfc.nasa.gov

------------------------------------------------------------------------ 

SN      DecimalYear     F1Mag   ElevAng AzimAng F2Mag
2	4.0010249	999	999	999	999
2	4.00113875	0.016	-20.4	226.7	0.013
2	4.00125259	0.016	-25.4	252.9	0.014
2	4.00136643	0.022	-25.1	259	0.02
2	4.00148028	0.019	-18.4	246.9	0.017
2	4.00159412	0.017	5.8	174.5	0.009
2	4.00170796	0.035	-43.2	108.8	0.033
2	4.00182181	0.049	-34.2	83.5	0.049
2	4.0036433	0.042	11	94	0.041
2	4.00375714	0.035	10.1	97.8	0.034
2	4.00387099	0.04	16.8	108.2	0.04
2	4.00398483	0.038	15.1	108	0.037
2	4.00409867	0.043	15.7	100.7	0.043
2	4.00421252	0.046	11.1	103.6	0.045
2	4.00432636	0.037	14.8	106.6	0.036
2	4.0044402	0.041	10.1	95.6	0.039
2	4.00455405	0.033	8.6	98.4	0.032
2	4.00466789	0.033	15.3	99.2	0.032
2	4.00478173	0.038	12.9	114.3	0.037
2	4.00489558	0.05	2.4	108.3	0.049
2	4.00500942	0.05	-2.4	100.2	0.05
2	4.00512326	0.041	7.8	96.7	0.04
2	4.00523711	0.046	1.2	96.1	0.046
2	4.00751397	0.078	-33.3	82.3	0.077
2	4.00762782	0.075	-34.7	80.8	0.075
2	4.00774166	0.076	-32	77.3	0.076
2	4.0078555	0.078	-31	79.8	0.078
2	4.00796935	0.071	-28.8	78.8	0.071
2	4.00910778	0.073	-23.3	77.9	0.072
2	4.00922162	0.076	-24	78.4	0.075
2	4.00933547	0.076	-24.3	74.3	0.076
2	4.00944931	0.082	-26.3	74.2	0.082
2	4.00956315	0.086	-24.6	66.8	0.086
2	4.009677	0.09	-22.1	62.5	0.089
2	4.00979084	0.091	-13	58.9	0.091
2	4.00990468	0.098	-14.5	59.7	0.098
2	4.01024621	0.097	-20.8	60.1	0.096
2	4.01036006	0.089	-14.9	57.7	0.088
2	4.0104739	0.087	-10.3	60.2	0.086
2	4.01058774	0.093	-9.1	65.6	0.093
2	4.01286461	0.078	2.4	85.4	0.077
2	4.01297845	0.065	-2.3	91.4	0.064
2	4.0130923	0.069	-0.6	86.2	0.069
2	4.01320614	0.057	-6.1	85.7	0.056
2	4.01331998	0.051	4.1	100.6	0.05
2	4.0146861	0.052	27.9	83.4	0.052
2	4.01479995	0.052	30	78	0.051
2	4.01491379	0.04	24.3	69.9	0.039
2	4.01502763	0.046	33.7	77.7	0.045
2	4.01514148	0.046	16.1	76.7	0.044
2	4.01525532	0.046	12.1	76.9	0.046
2	4.01571069	0.059	26.8	82.2	0.058
2	4.01582454	0.061	30.7	77.9	0.06
2	4.01593838	0.054	27.2	73.2	0.054
2	4.01605222	0.057	26.1	79.7	0.056
2	4.01844293	999	999	999	999
2	4.01867062	0.073	9.4	86	0.072
2	4.01878446	0.081	10.6	81	0.081
2	4.02003674	0.079	10.3	77.6	0.078
2	4.02015058	0.072	9.2	76.7	0.072
2	4.02026443	0.08	12.7	77.8	0.08
2	4.02037827	0.081	20.7	75.6	0.08
2	4.02049212	0.073	28.3	80.4	0.072
2	4.02060596	0.069	33.4	89.2	0.068
2	4.0207198	0.071	61.1	96.6	0.069
2	4.02117518	0.07	58.1	83	0.069
2	4.02128902	0.063	57.5	83.7	0.063
2	4.02140286	0.067	52.7	78.3	0.066
2	4.02151671	0.066	52.8	86	0.065
2	4.02265514	0.058	77.6	136.3	0.058
2	4.02276898	0.044	74.2	103.4	0.042
2	4.02288283	0.024	23	220.3	0.018
2	4.02299667	0.046	-38.5	247.8	0.044
2	4.02311051	0.041	-60.1	255	0.039
2	4.02322436	0.038	-50.9	282.7	0.036
2	4.0233382	0.037	-53.7	270.5	0.036
2	4.02345204	0.045	-7.8	265.9	0.036
2	4.02356589	0.064	0.7	260.5	0.06
2	4.02367973	0.063	-21.2	275.4	0.061
2	4.02379357	0.065	-34.1	292.8	0.064
2	4.02390742	0.079	-36.7	288.6	0.078
2	4.02402126	0.066	-42.8	289.2	0.065
2	4.0241351	0.075	-38.9	290.9	0.075
2	4.02424895	0.08	-44.3	297.2	0.079
2	4.02538738	0.053	-30.4	296.5	0.052
2	4.02550122	0.051	-18.9	303.7	0.049
2	4.02561507	0.064	-13.1	309.7	0.063
2	4.02572891	0.058	-10.6	312.2	0.057
2	4.02663966	0.082	-27.7	307.1	0.082
2	4.0267535	0.081	-22	310.1	0.081
2	4.02686734	0.066	-23.8	301.3	0.066
2	4.02698119	0.075	-23.4	299.2	0.075
